date,nb_seismes,mag_max,mag_mean,mag_median,depth_mean,tsunami_sum,nb_zones,nb_seismes_clean,energy_sum,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,lag_52,energy_lag_1,energy_lag_2,energy_lag_4,zones_lag_1,zones_lag_2,rolling_mean_4,rolling_mean_8,rolling_mean_12,rolling_mean_26,rolling_std_4,rolling_std_8,rolling_std_12,rolling_max_4,rolling_max_8,energy_rolling_4,energy_rolling_8,week_of_year,month,quarter,year,week_sin,week_cos,month_sin,month_cos,energy_per_seisme,tsunami_ratio,mag_spread,delta_seismes,log_energy
2023-08-14,248,6.1,4.478508064516129,4.4,130.00802822580647,1,203,248.0,7853621452.441936,289.0,244.0,247.0,226.0,345.0,484.0,266.0,8553005386.018032,9745644303.932005,76385817989.13937,222.0,196.0,251.5,267.875,290.6666666666667,291.6923076923077,26.66458325194668,36.419921942334376,68.57289861339096,289.0,345.0,25922250055.489758,29265674480.069935,33,8.0,3.0,2023.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,31540648.403381266,0.0040160642570281,1.6214919354838706,-41.0,22.784240594008654
2023-08-21,240,6.5,4.503125,4.4,115.83851666666666,2,214,240.0,11650098922.131683,248.0,289.0,244.0,247.0,271.0,276.0,261.0,7853621452.441936,8553005386.018032,9004532542.869556,203.0,222.0,257.0,255.75,271.0,285.5769230769231,21.400934559032592,19.106842454247637,32.370019799471166,289.0,289.0,8789200921.315397,19815885253.859303,34,8.0,3.0,2023.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,48340659.4279323,0.0082987551867219,1.9968750000000002,-8.0,23.17858050817801
2023-08-28,221,7.1,4.485701357466064,4.4,109.22377885941177,2,193,221.0,49919529536.57355,240.0,248.0,289.0,244.0,263.0,311.0,262.0,11650098922.131683,7853621452.441936,9745644303.932005,214.0,203.0,255.25,251.875,268.0,283.38461538461536,22.735801430049968,18.711627401164503,33.512548531719915,289.0,289.0,9450592516.130928,20477134549.954166,35,8.0,3.0,2023.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,224862745.66024122,0.009009009009009,2.614298642533936,-19.0,24.633678136635723
2023-09-04,216,6.1,4.471990740740741,4.4,120.95256944444444,0,184,216.0,4497735500.827351,221.0,240.0,248.0,289.0,258.0,274.0,279.0,49919529536.57355,11650098922.131683,8553005386.018032,193.0,214.0,249.5,246.625,260.5,279.8076923076923,28.664728616658174,20.907534527055287,33.08254139957386,289.0,289.0,19494063824.291313,23278960277.453156,36,9.0,3.0,2023.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210287e-16,20726891.7088818,0.0,1.628009259259259,-5.0,22.226839885247948
2023-09-11,288,6.8,4.539340277777778,4.5,104.18889930555557,1,236,288.0,34479795350.41227,216.0,221.0,240.0,248.0,226.0,345.0,318.0,4497735500.827351,49919529536.57355,7853621452.441936,184.0,193.0,231.25,241.375,255.66666666666666,275.38461538461536,15.217862311551151,22.828162431523207,35.10590039329878,248.0,289.0,18480246352.99364,22201248204.24168,37,9.0,3.0,2023.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210287e-16,119307250.3474473,0.0034602076124567,2.260659722222222,72.0,24.263639347440424
2023-09-18,254,6.3,4.50748031496063,4.4,83.9029031496063,4,224,254.0,9852786965.839567,288.0,216.0,221.0,240.0,247.0,271.0,319.0,34479795350.41227,4497735500.827351,11650098922.131683,236.0,184.0,241.25,249.125,250.91666666666666,274.46153846153845,32.83671725370847,27.00495986190068,24.028234654381784,288.0,289.0,25136789827.48623,16962995374.40079,38,9.0,3.0,2023.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210287e-16,38638380.25819438,0.0156862745098039,1.7925196850393696,-34.0,23.011020192906106
2023-09-25,263,6.1,4.479961977186312,4.4,86.07305703422053,2,193,263.0,6743358776.122813,254.0,288.0,216.0,221.0,244.0,263.0,329.0,9852786965.839567,34479795350.41227,49919529536.57355,224.0,236.0,244.75,250.0,249.5,273.5769230769231,33.40034929957064,27.039653421278665,23.22420367555386,288.0,289.0,24687461838.413197,17069027177.272041,39,9.0,3.0,2023.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210287e-16,25543025.667131867,0.0075757575757575,1.620038022813688,9.0,22.631823972627725
2023-10-02,282,6.1,4.504113475177305,4.5,86.799804964539,2,219,282.0,6522782619.354082,263.0,254.0,288.0,216.0,289.0,258.0,532.0,6743358776.122813,9852786965.839567,4497735500.827351,193.0,224.0,255.25,252.375,249.5,274.15384615384613,29.859392715414177,27.27079809194148,23.22420367555386,288.0,289.0,13893419148.300514,16693741486.295893,40,10.0,4.0,2023.0,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,23048701.835173436,0.0070671378091872,1.5958865248226948,19.0,22.59856690410222
2023-10-09,423,6.9,4.618723404255319,4.5,65.96514893617022,3,244,423.0,58495856349.63418,282.0,263.0,254.0,288.0,248.0,226.0,242.0,6522782619.354082,6743358776.122813,34479795350.41227,219.0,193.0,271.75,251.5,251.5,275.53846153846155,15.924300089276437,26.010986689694004,24.989088527885897,288.0,288.0,14399680927.932198,16439963640.462898,41,10.0,4.0,2023.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,137961925.3529108,0.0070754716981132,2.2812765957446812,141.0,24.792221757062453
2023-10-16,285,6.4,4.508280701754385,4.4,83.04259649122807,2,237,285.0,18527324458.02092,423.0,282.0,263.0,254.0,240.0,247.0,273.0,58495856349.63418,6522782619.354082,9852786965.839567,244.0,219.0,305.5,273.375,267.9166666666667,279.6923076923077,79.19806394940049,65.80042878713971,54.2694595737254,423.0,423.0,20403696177.73767,22770243002.611927,42,10.0,4.0,2023.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,64780854.74832489,0.0069930069930069,1.891719298245615,-138.0,23.642512477127223
2023-10-23,250,6.0,4.50204,4.4,84.35968799999999,0,213,250.0,5873309735.291871,285.0,423.0,282.0,263.0,221.0,244.0,271.0,18527324458.02092,58495856349.63418,6743358776.122813,237.0,244.0,313.25,279.0,271.0833333333333,281.03846153846155,73.81226185397651,64.44931563418112,54.04620638159904,423.0,423.0,22572330550.783012,23629896194.598083,43,10.0,4.0,2023.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,23399640.37964889,0.0,1.49796,-35.0,22.493684151120807
2023-10-30,291,6.0,4.48914089347079,4.4,87.13988659793814,2,255,291.0,6801594023.1712055,250.0,285.0,423.0,282.0,216.0,289.0,287.0,5873309735.291871,18527324458.02092,6522782619.354082,213.0,237.0,310.0,282.625,271.5833333333333,280.2692307692308,76.9805170156709,61.4676163287863,53.80006477409616,423.0,423.0,22354818290.575275,18124118719.437874,44,10.0,4.0,2023.0,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,23293130.216339745,0.0068493150684931,1.5108591065292103,41.0,22.64042283697679
2023-11-06,247,6.6,4.518704453441295,4.5,92.13803319838055,3,205,247.0,18915942340.77495,291.0,250.0,285.0,423.0,288.0,248.0,241.0,6801594023.1712055,5873309735.291871,58495856349.63418,255.0,213.0,312.25,292.0,271.75,281.2307692307692,76.01480119029449,55.260422417081706,53.86198693293452,423.0,423.0,22424521141.529556,18412101034.730858,45,11.0,4.0,2023.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,76273961.05151188,0.0120967741935483,2.081295546558705,-44.0,23.663270913604077
2023-11-13,433,7.1,4.5434872979214775,4.5,72.93084526558891,1,308,433.0,77981835956.72833,247.0,291.0,250.0,285.0,254.0,240.0,268.0,18915942340.77495,6801594023.1712055,18527324458.02092,205.0,255.0,268.25,286.875,271.6666666666667,280.38461538461536,22.969182252168423,57.53865160543344,53.90283064473631,291.0,423.0,12529542639.31475,16466619408.52619,46,11.0,4.0,2023.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,179681649.66988096,0.0023041474654377,2.556512702078522,186.0,25.079741764180213
2023-11-20,242,6.7,4.496694214876033,4.4,101.36377685950411,2,215,242.0,17914436238.890045,433.0,247.0,291.0,250.0,263.0,221.0,284.0,77981835956.72833,18915942340.77495,5873309735.291871,308.0,205.0,305.25,309.25,287.75,285.7307692307692,87.49999999999997,75.06330661515001,69.98847307690271,433.0,433.0,27393170513.991604,24982750532.387283,47,11.0,4.0,2023.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,73721959.83082323,0.0082304526748971,2.203305785123967,-191.0,23.608872718600313
2023-11-27,400,6.9,4.49025,4.4,66.2693235,3,226,400.0,45342892343.56627,242.0,433.0,247.0,291.0,282.0,216.0,377.0,17914436238.890045,77981835956.72833,6801594023.1712055,215.0,308.0,303.25,306.625,289.5,276.4230769230769,89.25758604548221,77.2471682328875,68.41251879058905,433.0,433.0,30403452139.891148,26379135215.233192,48,11.0,4.0,2023.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,113074544.4976715,0.0074812967581047,2.4097500000000007,158.0,24.537519272328296
2023-12-04,749,7.6,4.599986648865153,4.5,72.84084686248332,7,550,489.0,307528386516.1529,400.0,242.0,433.0,247.0,423.0,288.0,301.0,45342892343.56627,17914436238.890045,18915942340.77495,226.0,215.0,330.5,321.375,304.8333333333333,281.1923076923077,100.23472452199385,82.9301556388612,71.01194948525875,433.0,433.0,40038776719.989914,31231648930.759712,49,12.0,4.0,2023.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,410037848.6882039,0.0093333333333333,3.0000133511348466,349.0,26.45183323380924
2023-12-11,575,7.1,4.551356521739131,4.5,50.88199304347826,2,403,489.0,57957354880.29328,749.0,400.0,242.0,433.0,285.0,254.0,268.0,307528386516.1529,45342892343.56627,77981835956.72833,550.0,226.0,456.0,362.125,343.25,298.03846153846155,212.37545369776927,172.12656265500863,146.08846945974514,749.0,749.0,112191887763.8344,62360715201.574554,50,12.0,4.0,2023.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,100620407.77828695,0.0034722222222222,2.5486434782608685,-174.0,24.78297331638878
2023-12-18,346,5.9,4.504335260115607,4.5,92.2691936416185,1,269,346.0,6601930033.894249,575.0,749.0,400.0,242.0,250.0,263.0,243.0,57957354880.29328,307528386516.1529,17914436238.890045,403.0,550.0,491.5,398.375,370.0,309.61538461538464,219.0136982017335,183.71090449010225,157.22479563871707,749.0,749.0,107185767494.72563,67289469004.3586,51,12.0,4.0,2023.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,19025734.967994954,0.0028818443804034,1.3956647398843938,-229.0,22.610627872759043
2023-12-25,300,6.2,4.511066666666666,4.4,80.77435,1,263,300.0,10826264336.637783,346.0,575.0,749.0,400.0,291.0,282.0,245.0,6601930033.894249,57957354880.29328,45342892343.56627,269.0,403.0,517.5,410.375,376.9166666666667,309.65384615384613,182.68096051130598,175.5903816923273,153.87979862295896,749.0,749.0,104357640943.47668,67380546541.6839,52,12.0,4.0,2023.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,35967655.60344779,0.0033222591362126,1.6889333333333338,-46.0,23.10524090194882
2024-01-01,337,7.5,4.539821958456973,4.4,79.97054896142433,3,275,337.0,195155648963.8521,300.0,346.0,575.0,749.0,247.0,423.0,289.0,10826264336.637783,6601930033.894249,307528386516.1529,263.0,269.0,492.5,411.5,378.4166666666667,310.7692307692308,209.0590028357226,174.7430767073274,152.95540546383458,749.0,749.0,95728483941.74457,67883630330.86722,1,1.0,1.0,2024.0,0.12053668025532305,0.992708874098054,0.4999999999999999,0.8660254037844387,577383576.8161305,0.0088757396449704,2.9601780415430268,37.0,25.99706327693785
2024-01-08,308,6.7,4.467694805194805,4.4,80.58426948051948,2,252,308.0,15032494292.090569,337.0,300.0,346.0,575.0,433.0,285.0,292.0,195155648963.8521,10826264336.637783,57957354880.29328,275.0,263.0,389.5,422.75,371.25,313.61538461538464,125.25839958528397,165.2804975099691,152.69108743413335,575.0,749.0,67635299553.66937,89913593658.75186,2,1.0,1.0,2024.0,0.23931566428755774,0.970941817426052,0.4999999999999999,0.8660254037844387,48648848.84171705,0.0064724919093851,2.2323051948051953,-29.0,23.433479981239845
2024-01-15,242,6.4,4.480950413223141,4.4,95.72473966942148,2,207,242.0,7976637845.733558,308.0,337.0,300.0,346.0,242.0,250.0,280.0,15032494292.090569,195155648963.8521,6601930033.894249,252.0,275.0,322.75,407.125,373.1666666666667,315.53846153846155,22.20172665957917,170.01381246408033,151.65081502243788,346.0,749.0,56904084406.6187,82044925950.67215,3,1.0,1.0,2024.0,0.3546048870425356,0.9350162426854148,0.4999999999999999,0.8660254037844387,32825670.147051677,0.0082304526748971,1.9190495867768593,-66.0,22.799782837162414
2024-01-22,294,7.0,4.521190476190476,4.4,90.58489115646258,1,259,294.0,51805636584.62259,242.0,308.0,337.0,300.0,400.0,291.0,360.0,7976637845.733558,15032494292.090569,10826264336.637783,207.0,252.0,296.75,407.125,372.5,316.15384615384613,39.81101187695018,170.01381246408033,152.25785544744326,337.0,749.0,57247761359.57852,80802701151.52757,4,1.0,1.0,2024.0,0.4647231720437685,0.8854560256532099,0.4999999999999999,0.8660254037844387,175612327.4055003,0.0033898305084745,2.478809523809524,52.0,24.67076479468625
2024-01-29,377,6.5,4.451697612732096,4.4,78.79116976127321,2,298,377.0,14213044962.552378,294.0,242.0,308.0,337.0,749.0,247.0,328.0,51805636584.62259,7976637845.733558,195155648963.8521,259.0,207.0,295.25,393.875,372.75,317.96153846153845,39.76074278313558,174.71400099264278,152.1142662605976,337.0,749.0,67492604421.57472,81610544181.6596,5,1.0,1.0,2024.0,0.5680647467311558,0.8229838658936564,0.4999999999999999,0.8660254037844387,37600648.049080364,0.0052910052910052,2.0483023872679036,83.0,23.377426039249425
2024-02-05,243,5.8,4.463333333333333,4.4,105.1897242798354,2,209,243.0,2821114572.827616,377.0,294.0,242.0,308.0,575.0,433.0,476.0,14213044962.552378,51805636584.62259,15032494292.090569,298.0,259.0,305.25,347.375,383.5833333333333,323.0769230769231,55.625983137379265,100.39057653556377,146.88366350980147,377.0,575.0,22256953421.24979,44946126487.45956,6,2.0,1.0,2024.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,11561944.970604984,0.0081967213114754,1.336666666666667,-134.0,21.76039788275606
2024-02-12,306,6.1,4.454967320261438,4.4,89.9782385620915,3,258,306.0,6674671558.594342,243.0,377.0,294.0,242.0,346.0,242.0,407.0,2821114572.827616,14213044962.552378,7976637845.733558,209.0,298.0,289.0,305.875,367.75,321.3076923076923,63.49278174196918,47.585824720033294,151.24821561682208,377.0,377.0,19204108491.43405,38054096449.02635,7,2.0,1.0,2024.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,21741601.168059748,0.009771986970684,1.645032679738562,63.0,22.621585835466984
2024-02-19,287,6.0,4.476132404181185,4.4,92.10449442508713,1,243,287.0,4877626303.833302,306.0,243.0,377.0,294.0,300.0,400.0,297.0,6674671558.594342,2821114572.827616,51805636584.62259,258.0,209.0,305.0,300.875,373.0833333333333,323.53846153846155,55.22680508593632,44.78659716605295,147.4926551843627,377.0,377.0,18878616919.649246,38063189139.61386,8,2.0,1.0,2024.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,16936202.44386563,0.0034722222222222,1.5238675958188148,-19.0,22.30792452553032
2024-02-26,268,6.3,4.462686567164179,4.4,105.28813059701493,1,240,268.0,5802949529.027153,287.0,306.0,243.0,377.0,337.0,749.0,314.0,4877626303.833302,6674671558.594342,14213044962.552378,243.0,258.0,303.25,299.25,363.6666666666667,325.34615384615387,55.79949223185938,45.057899259888956,149.21511825264722,377.0,377.0,7146614349.451925,37319609385.5133,9,2.0,1.0,2024.0,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,21572303.081885327,0.0037174721189591,1.8373134328358205,-19.0,22.48163216489617
2024-03-04,284,6.8,4.485457746478874,4.4,94.41284507042252,1,240,284.0,19874646306.99734,268.0,287.0,306.0,243.0,308.0,575.0,331.0,5802949529.027153,4877626303.833302,2821114572.827616,240.0,243.0,276.0,290.625,323.5833333333333,327.15384615384613,26.919633479426665,43.3719379322623,88.57811994693333,306.0,377.0,5044090491.070619,13650521956.160181,10,3.0,1.0,2024.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,69735601.07718365,0.0035087719298245,2.314542253521126,16.0,23.712710701504427
2024-03-11,224,6.1,4.4670982142857145,4.4,122.67550892857142,0,186,224.0,4955723888.810023,284.0,268.0,287.0,306.0,242.0,346.0,312.0,19874646306.99734,5802949529.027153,6674671558.594342,240.0,240.0,286.25,287.625,299.3333333333333,329.7692307692308,15.585784121008123,42.82501772162104,40.00757504030999,306.0,377.0,9307473424.613049,14255790958.02353,11,3.0,1.0,2024.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,22025439.505822327,0.0,1.6329017857142851,-60.0,22.32380908685503
2024-03-18,257,6.2,4.4992217898832685,4.4,99.56173151750971,0,216,257.0,7432411613.425014,224.0,284.0,268.0,287.0,294.0,300.0,277.0,4955723888.810023,19874646306.99734,4877626303.833302,186.0,240.0,265.75,285.375,289.1666666666667,327.3076923076923,29.05598045153532,45.925210941268546,42.49456293207229,287.0,377.0,8877736507.16697,13878176713.408085,12,3.0,1.0,2024.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,28807796.951259743,0.0,1.7007782101167317,33.0,22.729116220996563
2024-03-25,233,6.9,4.498283261802575,4.4,91.97215021459228,2,203,233.0,30275430947.928097,257.0,224.0,284.0,268.0,377.0,337.0,248.0,7432411613.425014,4955723888.810023,5802949529.027153,216.0,186.0,258.25,280.75,285.5833333333333,327.4230769230769,25.38208029299416,46.78751359680743,43.30328212069168,284.0,377.0,9516432834.564898,8331523592.0083885,13,3.0,1.0,2024.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,129382183.53815426,0.0085470085470085,2.4017167381974254,-24.0,24.13360236076578
2024-04-01,268,6.4,4.522014925373135,4.4,91.44699253731343,5,219,268.0,9844453024.707573,233.0,257.0,224.0,284.0,243.0,308.0,246.0,30275430947.928097,7432411613.425014,19874646306.99734,203.0,216.0,249.5,262.75,276.9166666666667,326.2692307692308,26.888659319497556,28.65434397384514,42.47664242280836,284.0,306.0,15634553189.290134,10339321840.180353,14,4.0,2.0,2024.0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,36596479.645753056,0.0185873605947955,1.8779850746268654,35.0,23.01017398890672
2024-04-08,453,7.4,4.510154525386313,4.4,71.20713465783665,3,374,453.0,155634331729.21738,268.0,233.0,257.0,224.0,306.0,242.0,315.0,9844453024.707573,30275430947.928097,4955723888.810023,219.0,203.0,245.5,265.875,273.5833333333333,325.7307692307692,20.469489490458788,27.534069804516868,41.37073698627872,268.0,306.0,13127004868.717691,11217239146.665348,15,4.0,2.0,2024.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,342806898.0819766,0.0066079295154185,2.8898454746136872,185.0,25.77077506529277
2024-04-15,298,6.5,4.454697986577181,4.4,87.47385335570469,2,259,298.0,14257568551.62636,453.0,268.0,233.0,257.0,287.0,294.0,250.0,155634331729.21738,9844453024.707573,7432411613.425014,374.0,219.0,302.75,284.25,291.1666666666667,326.88461538461536,101.22705501330496,71.72516991963151,64.88427927448737,453.0,453.0,50796656828.819534,29837196667.993225,16,4.0,2.0,2024.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,47684175.75794769,0.0066889632107023,2.045302013422819,-155.0,23.38055372916341
2024-04-22,375,6.3,4.506186666666666,4.4,82.10585866666666,2,298,375.0,12006039924.63695,298.0,453.0,268.0,233.0,268.0,377.0,270.0,14257568551.62636,155634331729.21738,30275430947.928097,259.0,374.0,313.0,285.625,291.5,327.38461538461536,97.0395108533976,71.89066599457033,64.91042779371902,453.0,453.0,52502946063.369865,31009689448.967365,17,4.0,2.0,2024.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,31930957.246374864,0.0053191489361702,1.7938133333333335,77.0,23.20867568724421
2024-04-29,353,6.5,4.509263456090651,4.4,74.69771671388102,1,272,353.0,12157180818.811155,375.0,298.0,453.0,268.0,284.0,243.0,266.0,12006039924.63695,14257568551.62636,9844453024.707573,298.0,259.0,348.5,299.0,291.3333333333333,332.1923076923077,82.97188278768499,77.84967198756489,64.67307059824849,453.0,453.0,47935598307.54707,31785075748.418587,18,4.0,2.0,2024.0,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,34342318.69720665,0.0028248587570621,1.9907365439093487,-22.0,23.221185846129217
2024-05-06,289,6.1,4.533771626297578,4.5,89.32399653979238,3,224,289.0,6992490158.495774,353.0,375.0,298.0,453.0,224.0,306.0,269.0,12157180818.811155,12006039924.63695,155634331729.21738,272.0,298.0,369.75,307.625,300.5,334.5769230769231,64.25664686759393,79.74949619187046,64.99440535363563,453.0,453.0,48513780256.07297,30820392562.395313,19,5.0,2.0,2024.0,0.7485107481711013,-0.663122658240795,0.4999999999999999,-0.8660254037844387,24112035.029295772,0.0103448275862068,1.5662283737024216,-64.0,22.668102575745266
2024-05-13,252,6.4,4.515,4.4,87.78950396825398,0,211,252.0,9376833021.244324,289.0,353.0,375.0,298.0,257.0,287.0,294.0,6992490158.495774,12157180818.811155,14257568551.62636,224.0,272.0,328.75,315.75,299.0833333333333,336.1923076923077,41.843956154583054,73.04157328926759,65.0488743992241,375.0,453.0,11353319863.392574,31074988346.106033,20,5.0,2.0,2024.0,0.6631226582407952,-0.7485107481711012,0.4999999999999999,-0.8660254037844387,37062581.111637644,0.0,1.8850000000000007,-37.0,22.961507912063606
2024-05-20,265,6.0,4.467433962264151,4.4,89.72007924528302,2,221,265.0,5997294087.712843,252.0,289.0,353.0,375.0,233.0,268.0,484.0,9376833021.244324,6992490158.495774,12006039924.63695,211.0,224.0,317.25,315.125,296.1666666666667,329.2307692307692,56.77073776750368,73.6350799551411,66.41034056028704,375.0,453.0,10133135980.797066,31318041022.083447,21,5.0,2.0,2024.0,0.5680647467311558,-0.8229838658936564,0.4999999999999999,-0.8660254037844387,22546218.374860313,0.0075187969924812,1.5325660377358492,13.0,22.514574219235524
2024-05-27,284,6.6,4.467042253521127,4.4,100.46492605633804,2,243,284.0,14124003328.505297,265.0,252.0,289.0,353.0,268.0,284.0,276.0,5997294087.712843,9376833021.244324,12157180818.811155,221.0,211.0,289.75,319.125,295.9166666666667,330.11538461538464,44.865539857073706,69.27674831531051,66.53154867953205,353.0,453.0,8630949521.56604,28283273914.55654,22,5.0,2.0,2024.0,0.46472317204376906,-0.8854560256532096,0.4999999999999999,-0.8660254037844387,49557906.41580806,0.0070175438596491,2.1329577464788727,19.0,23.3711415507464
2024-06-03,288,6.2,4.474722222222223,4.4,95.01638402777778,1,235,288.0,8742147704.441126,284.0,265.0,252.0,289.0,453.0,224.0,311.0,14124003328.505297,5997294087.712843,6992490158.495774,243.0,221.0,272.5,321.125,295.9166666666667,325.65384615384613,17.13670524536935,67.80526212196656,66.53154867953205,289.0,453.0,9122655148.989574,28818217702.531258,23,6.0,2.0,2024.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,30249646.03612846,0.0034602076124567,1.7252777777777775,4.0,22.891421729314477
2024-06-10,294,6.2,4.471870748299319,4.4,102.21664965986396,0,229,294.0,6922541039.1485,288.0,284.0,265.0,252.0,298.0,257.0,274.0,8742147704.441126,14124003328.505297,9376833021.244324,235.0,243.0,272.25,300.5,301.25,307.9230769230769,16.820126832657042,42.234041787571115,62.69714362059719,288.0,375.0,9560069535.475912,10456694699.434225,24,6.0,2.0,2024.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,23466240.810672883,0.0,1.7281292517006808,6.0,22.65804874150731
2024-06-17,248,6.0,4.508709677419355,4.4,100.00268951612904,1,210,248.0,7511912195.352155,294.0,288.0,284.0,265.0,375.0,233.0,345.0,6922541039.1485,8742147704.441126,5997294087.712843,229.0,235.0,282.75,300.0,304.3333333333333,297.11538461538464,12.526638282742478,42.291505394954264,61.21546645524565,294.0,375.0,8946496539.951958,9539816260.374493,25,6.0,2.0,2024.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,30168322.06968737,0.0040160642570281,1.491290322580645,-46.0,22.73975589033254
2024-06-24,227,6.3,4.486916299559471,4.4,86.80084140969163,1,201,227.0,6691255052.297464,248.0,294.0,288.0,284.0,353.0,268.0,271.0,7511912195.352155,6922541039.1485,14124003328.505297,210.0,229.0,278.5,284.125,305.5833333333333,293.34615384615387,20.744477176668884,32.91303476045426,59.76234499070339,294.0,353.0,9325151066.861784,8978050294.213894,26,6.0,2.0,2024.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,29347609.87849765,0.0043859649122807,1.8130837004405285,-21.0,22.624067294881364
2024-07-01,238,7.2,4.510504201680672,4.4,125.12116386554622,1,196,238.0,68327388510.55003,227.0,248.0,294.0,288.0,289.0,453.0,263.0,6691255052.297464,7511912195.352155,8742147704.441126,201.0,210.0,264.25,268.375,302.1666666666667,290.53846153846155,32.14939087033122,24.25423379830553,63.18059732851417,294.0,294.0,7466963997.809827,8294809573.399682,27,7.0,3.0,2024.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,285888654.8558579,0.00418410041841,2.689495798319328,11.0,24.947576526240265
2024-07-08,264,6.2,4.468712121212121,4.4,87.62151515151515,6,215,264.0,5237749933.44967,238.0,227.0,248.0,294.0,252.0,298.0,258.0,68327388510.55003,6691255052.297464,6922541039.1485,196.0,201.0,251.75,262.0,284.25,286.7307692307692,29.443448620477007,24.755951665350096,44.13229079607206,294.0,294.0,22363274199.33705,15961671867.406464,28,7.0,3.0,2024.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,19765094.08848932,0.0226415094339622,1.731287878787879,26.0,22.37915784123742
2024-07-15,250,7.1,4.494560000000001,4.4,111.199784,6,205,250.0,61061238922.40214,264.0,238.0,227.0,248.0,265.0,375.0,226.0,5237749933.44967,68327388510.55003,7511912195.352155,215.0,196.0,244.25,263.5,281.4166666666667,285.03846153846155,15.713582235336068,24.424811740757317,44.260506371283206,264.0,294.0,21942076422.912346,15444286481.432133,29,7.0,3.0,2024.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,243271868.2167416,0.0239043824701195,2.605439999999999,-14.0,24.83514311430937
2024-07-22,231,7.4,4.5138528138528144,4.4,96.2468961038961,2,207,231.0,133597654246.81976,250.0,264.0,238.0,227.0,284.0,353.0,247.0,61061238922.40214,5237749933.44967,6691255052.297464,205.0,215.0,244.75,261.625,271.0,285.34615384615387,15.903353943953748,24.86499260291192,33.67761598126858,264.0,294.0,35329408104.67484,22327279585.768295,30,7.0,3.0,2024.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,575851957.96043,0.0086206896551724,2.886147186147186,-19.0,25.61809853986951
2024-07-29,246,6.0,4.4607317073170725,4.4,112.65466463414634,3,209,246.0,4433546575.369148,231.0,250.0,264.0,238.0,288.0,289.0,244.0,133597654246.81976,61061238922.40214,68327388510.55003,207.0,205.0,245.75,255.0,260.8333333333333,282.9230769230769,14.476993242152734,25.111181345596506,23.57129738911375,264.0,294.0,67056007903.30542,37261485950.5576,31,7.0,3.0,2024.0,-0.5680647467311556,-0.8229838658936566,-0.4999999999999997,-0.8660254037844388,17949581.27679817,0.0121457489878542,1.5392682926829275,15.0,22.212465682282136
